UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
969,2023-06-14,高雄市,新興區,10-14,770
970,2023-06-14,高雄市,新興區,0,98
971,2023-06-14,高雄市,新興區,40-44,1644
972,2023-06-14,高雄市,新興區,35-39,1576
973,2023-03-21,高雄市,新興區,70+,2144
974,2023-03-20,高雄市,新興區,25-29,1915
975,2023-03-20,高雄市,新興區,45-49,1400
976,2023-03-20,高雄市,新興區,20-24,1372
977,2023-03-20,高雄市,新興區,15-19,846
978,2023-03-20,高雄市,新興區,1,123
979,2023-03-20,高雄市,新興區,55-59,992
980,2023-03-19,高雄市,新興區,30-34,1766
981,2023-03-19,高雄市,新興區,50-54,1181
982,2023-03-19,高雄市,新興區,65-69,1074
983,2023-03-18,高雄市,新興區,60-64,1131
984,2023-03-17,高雄市,新興區,5-9,857
985,2023-03-17,高雄市,新興區,4,138
986,2023-03-02,高雄市,新興區,3,124
987,2023-02-25,高雄市,新興區,2,113
