UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4542,2023-06-14,台中市,北屯區,15-19,6859
4543,2023-06-14,台中市,北屯區,5-9,8566
4544,2023-06-14,台中市,北屯區,60-64,5735
4545,2023-03-21,台中市,北屯區,20-24,9237
4546,2023-03-20,台中市,北屯區,35-39,12666
4547,2023-03-20,台中市,北屯區,40-44,12747
4548,2023-03-20,台中市,北屯區,30-34,12655
4549,2023-03-20,台中市,北屯區,25-29,12270
4550,2023-03-20,台中市,北屯區,10-14,7088
4551,2023-03-20,台中市,北屯區,1,1348
4552,2023-03-20,台中市,北屯區,65-69,4528
4553,2023-03-20,台中市,北屯區,50-54,7796
4554,2023-03-20,台中市,北屯區,45-49,9334
4555,2023-03-20,台中市,北屯區,70+,7058
4556,2023-03-19,台中市,北屯區,55-59,6755
4557,2023-03-19,台中市,北屯區,3,1413
4558,2023-03-19,台中市,北屯區,2,1379
4559,2023-03-18,台中市,北屯區,0,928
4560,2023-03-18,台中市,北屯區,4,1523
