UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
5155,2022-12-20,雲林縣,崙背鄉,1,18,0.14
6101,2022-11-25,雲林縣,崙背鄉,1,17,0.29
6238,2022-11-22,雲林縣,崙背鄉,1,16,0.14
6581,2022-11-15,雲林縣,崙背鄉,1,15,0.43
6633,2022-11-14,雲林縣,崙背鄉,1,14,0.43
6814,2022-11-11,雲林縣,崙背鄉,1,13,0.29
6998,2022-11-08,雲林縣,崙背鄉,1,12,0.29
7226,2022-11-04,雲林縣,崙背鄉,1,11,0.29
7476,2022-10-31,雲林縣,崙背鄉,1,10,0.29
7813,2022-10-26,雲林縣,崙背鄉,1,9,0.29
7952,2022-10-24,雲林縣,崙背鄉,1,8,0.14
9128,2022-10-07,雲林縣,崙背鄉,1,7,0.14
14158,2022-07-04,雲林縣,崙背鄉,1,6,0.14
15013,2022-06-25,雲林縣,崙背鄉,1,5,0.29
15106,2022-06-24,雲林縣,崙背鄉,1,4,0.14
17396,2022-06-05,雲林縣,崙背鄉,1,3,0.14
18553,2022-05-26,雲林縣,崙背鄉,1,2,0.29
18737,2022-05-24,雲林縣,崙背鄉,1,1,0.14
