UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4561,2023-06-14,台中市,北區,25-29,9346
4562,2023-06-14,台中市,北區,60-64,2894
4563,2023-03-21,台中市,北區,35-39,6041
4564,2023-03-21,台中市,北區,50-54,3513
4565,2023-03-20,台中市,北區,20-24,7775
4566,2023-03-20,台中市,北區,30-34,7639
4567,2023-03-20,台中市,北區,55-59,3241
4568,2023-03-20,台中市,北區,45-49,4103
4569,2023-03-20,台中市,北區,40-44,5627
4570,2023-03-19,台中市,北區,65-69,2420
4571,2023-03-19,台中市,北區,0,358
4572,2023-03-19,台中市,北區,10-14,2775
4573,2023-03-19,台中市,北區,2,501
4574,2023-03-19,台中市,北區,70+,4153
4575,2023-03-19,台中市,北區,4,537
4576,2023-03-19,台中市,北區,5-9,3208
4577,2023-03-18,台中市,北區,15-19,3582
4578,2023-03-18,台中市,北區,1,510
4579,2023-03-18,台中市,北區,3,506
