UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5853,2023-06-14,新竹市,全區,60-64,8796
5854,2023-06-14,新竹市,全區,35-39,22131
5855,2023-06-14,新竹市,全區,0,1375
5856,2023-06-14,新竹市,全區,40-44,24521
5857,2023-06-14,新竹市,全區,5-9,15123
5858,2023-06-14,新竹市,全區,45-49,17750
5859,2023-06-14,新竹市,全區,25-29,24458
5860,2023-06-14,新竹市,全區,70+,12099
5861,2023-06-14,新竹市,全區,4,2480
5862,2023-03-25,新竹市,全區,20-24,15964
5863,2023-03-21,新竹市,全區,30-34,22490
5864,2023-03-21,新竹市,全區,15-19,12164
5865,2023-03-20,新竹市,全區,10-14,13547
5866,2023-03-20,新竹市,全區,55-59,10023
5867,2023-03-20,新竹市,全區,50-54,12835
5868,2023-03-20,新竹市,全區,1,2177
5869,2023-03-20,新竹市,全區,2,2201
5870,2023-03-20,新竹市,全區,65-69,7288
5871,2023-03-20,新竹市,全區,3,2233
