UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7333,2023-03-21,金門縣,金寧鄉,35-39,670
7334,2023-03-20,金門縣,金寧鄉,70+,358
7335,2023-03-20,金門縣,金寧鄉,2,84
7336,2023-03-20,金門縣,金寧鄉,5-9,521
7337,2023-03-20,金門縣,金寧鄉,45-49,477
7338,2023-03-19,金門縣,金寧鄉,40-44,657
7339,2023-03-18,金門縣,金寧鄉,25-29,569
7340,2023-03-17,金門縣,金寧鄉,30-34,584
7341,2023-03-17,金門縣,金寧鄉,55-59,363
7342,2023-03-17,金門縣,金寧鄉,10-14,523
7343,2023-03-16,金門縣,金寧鄉,20-24,893
7344,2023-03-16,金門縣,金寧鄉,1,75
7345,2023-03-15,金門縣,金寧鄉,50-54,444
7346,2023-03-14,金門縣,金寧鄉,65-69,220
7347,2023-03-13,金門縣,金寧鄉,15-19,667
7348,2023-03-13,金門縣,金寧鄉,3,89
7349,2023-03-12,金門縣,金寧鄉,60-64,279
7350,2023-03-12,金門縣,金寧鄉,0,62
7351,2023-02-26,金門縣,金寧鄉,4,113
