UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1615,2023-06-14,屏東縣,春日鄉,45-49,102
1616,2023-06-14,屏東縣,春日鄉,40-44,137
1617,2023-06-14,屏東縣,春日鄉,10-14,154
1618,2023-06-14,屏東縣,春日鄉,55-59,101
1619,2023-06-14,屏東縣,春日鄉,30-34,139
1620,2023-03-10,屏東縣,春日鄉,25-29,149
1621,2023-03-06,屏東縣,春日鄉,70+,153
1622,2023-03-03,屏東縣,春日鄉,15-19,173
1623,2023-03-02,屏東縣,春日鄉,50-54,110
1624,2023-02-26,屏東縣,春日鄉,60-64,118
1625,2023-02-13,屏東縣,春日鄉,20-24,123
1626,2023-02-09,屏東縣,春日鄉,0,30
1627,2023-01-31,屏東縣,春日鄉,35-39,137
1628,2023-01-31,屏東縣,春日鄉,5-9,144
1629,2023-01-29,屏東縣,春日鄉,65-69,100
1630,2022-12-13,屏東縣,春日鄉,1,28
1631,2022-11-28,屏東縣,春日鄉,4,25
1632,2022-10-25,屏東縣,春日鄉,2,32
1633,2022-10-17,屏東縣,春日鄉,3,22
