UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2626,2023-02-08,彰化縣,線西鄉,1,21,0.29
2826,2023-02-05,彰化縣,線西鄉,1,20,0.14
4884,2022-12-27,彰化縣,線西鄉,1,19,0.14
6435,2022-11-18,彰化縣,線西鄉,1,18,0.14
7805,2022-10-26,彰化縣,線西鄉,1,17,0.14
9120,2022-10-07,彰化縣,線西鄉,1,16,0.14
10808,2022-09-08,彰化縣,線西鄉,1,15,0.14
12015,2022-08-08,彰化縣,線西鄉,1,14,0.14
12589,2022-07-27,彰化縣,線西鄉,1,13,0.29
12647,2022-07-26,彰化縣,線西鄉,1,12,0.14
13804,2022-07-08,彰化縣,線西鄉,1,11,0.43
14144,2022-07-04,彰化縣,線西鄉,1,10,0.29
14240,2022-07-03,彰化縣,線西鄉,1,9,0.14
14908,2022-06-26,彰化縣,線西鄉,1,8,0.14
15646,2022-06-19,彰化縣,線西鄉,1,7,0.14
16654,2022-06-11,彰化縣,線西鄉,1,6,0.29
17276,2022-06-06,彰化縣,線西鄉,1,5,0.29
17746,2022-06-02,彰化縣,線西鄉,1,4,0.43
18123,2022-05-30,彰化縣,線西鄉,1,3,0.29
18345,2022-05-28,彰化縣,線西鄉,1,2,0.14
19221,2022-05-18,彰化縣,線西鄉,1,1,0.14
