UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
48,2023-05-04,苗栗縣,南庄鄉,1,17,0.14
381,2023-03-23,苗栗縣,南庄鄉,1,16,0.14
804,2023-03-12,苗栗縣,南庄鄉,1,15,0.14
1706,2023-02-23,苗栗縣,南庄鄉,1,14,0.14
2238,2023-02-14,苗栗縣,南庄鄉,1,13,0.14
3407,2023-01-26,苗栗縣,南庄鄉,1,12,0.14
4774,2022-12-30,苗栗縣,南庄鄉,1,11,0.14
5153,2022-12-20,苗栗縣,南庄鄉,1,10,0.14
6876,2022-11-10,苗栗縣,南庄鄉,1,9,0.14
9780,2022-09-27,苗栗縣,南庄鄉,1,8,0.29
10080,2022-09-22,苗栗縣,南庄鄉,1,7,0.14
14423,2022-07-01,苗栗縣,南庄鄉,1,6,0.14
15552,2022-06-20,苗栗縣,南庄鄉,1,5,0.29
15913,2022-06-17,苗栗縣,南庄鄉,1,4,0.14
17027,2022-06-08,苗栗縣,南庄鄉,1,3,0.14
18648,2022-05-25,苗栗縣,南庄鄉,1,2,0.29
18834,2022-05-23,苗栗縣,南庄鄉,1,1,0.14
