UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7257,2023-03-18,南投縣,魚池鄉,55-59,183
7258,2023-03-18,南投縣,魚池鄉,40-44,224
7259,2023-03-17,南投縣,魚池鄉,60-64,176
7260,2023-03-17,南投縣,魚池鄉,70+,349
7261,2023-03-17,南投縣,魚池鄉,45-49,205
7262,2023-03-17,南投縣,魚池鄉,50-54,166
7263,2023-03-16,南投縣,魚池鄉,20-24,229
7264,2023-03-16,南投縣,魚池鄉,5-9,185
7265,2023-03-14,南投縣,魚池鄉,25-29,241
7266,2023-03-14,南投縣,魚池鄉,65-69,184
7267,2023-03-13,南投縣,魚池鄉,10-14,173
7268,2023-03-12,南投縣,魚池鄉,30-34,205
7269,2023-03-10,南投縣,魚池鄉,15-19,227
7270,2023-03-06,南投縣,魚池鄉,4,38
7271,2023-03-05,南投縣,魚池鄉,35-39,217
7272,2023-03-05,南投縣,魚池鄉,0,27
7273,2023-02-06,南投縣,魚池鄉,1,27
7274,2023-02-04,南投縣,魚池鄉,2,28
7275,2022-11-20,南投縣,魚池鄉,3,24
