UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3573,2023-03-20,台南市,關廟區,70+,1193
3574,2023-03-20,台南市,關廟區,25-29,1005
3575,2023-03-18,台南市,關廟區,50-54,739
3576,2023-03-18,台南市,關廟區,15-19,661
3577,2023-03-18,台南市,關廟區,35-39,1155
3578,2023-03-18,台南市,關廟區,65-69,629
3579,2023-03-18,台南市,關廟區,20-24,820
3580,2023-03-18,台南市,關廟區,30-34,1127
3581,2023-03-18,台南市,關廟區,45-49,848
3582,2023-03-18,台南市,關廟區,5-9,727
3583,2023-03-17,台南市,關廟區,55-59,770
3584,2023-03-17,台南市,關廟區,40-44,1111
3585,2023-03-16,台南市,關廟區,10-14,554
3586,2023-03-15,台南市,關廟區,60-64,751
3587,2023-03-11,台南市,關廟區,1,144
3588,2023-03-10,台南市,關廟區,3,128
3589,2023-03-10,台南市,關廟區,4,136
3590,2023-03-05,台南市,關廟區,2,98
3591,2023-02-24,台南市,關廟區,0,76
