UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5473,2023-03-21,彰化縣,溪州鄉,30-34,576
5474,2023-03-19,彰化縣,溪州鄉,60-64,431
5475,2023-03-19,彰化縣,溪州鄉,35-39,637
5476,2023-03-19,彰化縣,溪州鄉,25-29,575
5477,2023-03-19,彰化縣,溪州鄉,1,87
5478,2023-03-19,彰化縣,溪州鄉,10-14,484
5479,2023-03-19,彰化縣,溪州鄉,15-19,685
5480,2023-03-19,彰化縣,溪州鄉,20-24,626
5481,2023-03-18,彰化縣,溪州鄉,55-59,422
5482,2023-03-18,彰化縣,溪州鄉,2,72
5483,2023-03-18,彰化縣,溪州鄉,4,85
5484,2023-03-17,彰化縣,溪州鄉,70+,1077
5485,2023-03-16,彰化縣,溪州鄉,5-9,466
5486,2023-03-16,彰化縣,溪州鄉,40-44,618
5487,2023-03-15,彰化縣,溪州鄉,45-49,531
5488,2023-03-14,彰化縣,溪州鄉,50-54,423
5489,2023-03-14,彰化縣,溪州鄉,65-69,428
5490,2023-02-16,彰化縣,溪州鄉,0,70
5491,2023-02-01,彰化縣,溪州鄉,3,71
