UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6763,2023-03-20,嘉義縣,義竹鄉,45-49,189
6764,2023-03-19,嘉義縣,義竹鄉,20-24,189
6765,2023-03-18,嘉義縣,義竹鄉,50-54,171
6766,2023-03-15,嘉義縣,義竹鄉,55-59,204
6767,2023-03-14,嘉義縣,義竹鄉,15-19,197
6768,2023-03-12,嘉義縣,義竹鄉,70+,503
6769,2023-03-12,嘉義縣,義竹鄉,25-29,223
6770,2023-03-11,嘉義縣,義竹鄉,65-69,188
6771,2023-03-10,嘉義縣,義竹鄉,40-44,215
6772,2023-03-09,嘉義縣,義竹鄉,10-14,166
6773,2023-03-09,嘉義縣,義竹鄉,30-34,217
6774,2023-03-08,嘉義縣,義竹鄉,35-39,172
6775,2023-03-08,嘉義縣,義竹鄉,60-64,223
6776,2023-03-03,嘉義縣,義竹鄉,0,24
6777,2023-02-14,嘉義縣,義竹鄉,1,42
6778,2023-02-09,嘉義縣,義竹鄉,5-9,173
6779,2023-02-06,嘉義縣,義竹鄉,2,38
6780,2023-01-27,嘉義縣,義竹鄉,3,26
6781,2023-01-09,嘉義縣,義竹鄉,4,25
