UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6991,2023-03-19,嘉義縣,六腳鄉,40-44,340
6992,2023-03-18,嘉義縣,六腳鄉,30-34,363
6993,2023-03-18,嘉義縣,六腳鄉,55-59,381
6994,2023-03-18,嘉義縣,六腳鄉,10-14,332
6995,2023-03-18,嘉義縣,六腳鄉,20-24,370
6996,2023-03-17,嘉義縣,六腳鄉,25-29,393
6997,2023-03-14,嘉義縣,六腳鄉,70+,762
6998,2023-03-14,嘉義縣,六腳鄉,65-69,248
6999,2023-03-14,嘉義縣,六腳鄉,60-64,308
7000,2023-03-13,嘉義縣,六腳鄉,35-39,352
7001,2023-03-13,嘉義縣,六腳鄉,15-19,391
7002,2023-03-12,嘉義縣,六腳鄉,5-9,273
7003,2023-03-11,嘉義縣,六腳鄉,45-49,308
7004,2023-03-10,嘉義縣,六腳鄉,1,52
7005,2023-03-10,嘉義縣,六腳鄉,2,56
7006,2023-03-05,嘉義縣,六腳鄉,50-54,316
7007,2023-02-25,嘉義縣,六腳鄉,3,50
7008,2023-02-24,嘉義縣,六腳鄉,0,33
7009,2023-02-01,嘉義縣,六腳鄉,4,57
