UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
760,2023-06-14,高雄市,路竹區,70+,1787
761,2023-06-14,高雄市,路竹區,45-49,1501
762,2023-06-14,高雄市,路竹區,20-24,1607
763,2023-06-14,高雄市,路竹區,25-29,1780
764,2023-06-14,高雄市,路竹區,30-34,1801
765,2023-06-14,高雄市,路竹區,4,220
766,2023-06-14,高雄市,路竹區,55-59,1185
767,2023-03-21,高雄市,路竹區,10-14,1058
768,2023-03-20,高雄市,路竹區,15-19,1208
769,2023-03-20,高雄市,路竹區,35-39,1777
770,2023-03-20,高雄市,路竹區,40-44,1861
771,2023-03-19,高雄市,路竹區,60-64,1171
772,2023-03-18,高雄市,路竹區,50-54,1141
773,2023-03-18,高雄市,路竹區,0,145
774,2023-03-18,高雄市,路竹區,65-69,942
775,2023-03-15,高雄市,路竹區,2,188
776,2023-03-14,高雄市,路竹區,1,208
777,2023-03-14,高雄市,路竹區,3,207
778,2023-03-08,高雄市,路竹區,5-9,1175
