UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
480,2023-03-20,嘉義縣,新港鄉,1,15,0.14
854,2023-03-11,嘉義縣,新港鄉,1,14,0.14
2885,2023-02-04,嘉義縣,新港鄉,1,13,0.14
3965,2023-01-15,嘉義縣,新港鄉,1,12,0.14
5757,2022-12-04,嘉義縣,新港鄉,1,11,0.14
7421,2022-11-01,嘉義縣,新港鄉,1,10,0.14
8529,2022-10-16,嘉義縣,新港鄉,1,9,0.14
12283,2022-08-02,嘉義縣,新港鄉,1,8,0.14
13335,2022-07-15,嘉義縣,新港鄉,1,7,0.43
13545,2022-07-12,嘉義縣,新港鄉,1,6,0.29
13683,2022-07-10,嘉義縣,新港鄉,1,5,0.14
15234,2022-06-23,嘉義縣,新港鄉,1,4,0.14
16187,2022-06-15,嘉義縣,新港鄉,1,3,0.29
16555,2022-06-12,嘉義縣,新港鄉,1,2,0.29
17049,2022-06-08,嘉義縣,新港鄉,1,1,0.14
