UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
183,2023-04-03,新竹縣,湖口鄉,1,60,0.29
198,2023-04-02,新竹縣,湖口鄉,1,59,0.14
1298,2023-03-02,新竹縣,湖口鄉,1,58,0.57
1348,2023-03-01,新竹縣,湖口鄉,2,57,0.57
1395,2023-02-28,新竹縣,湖口鄉,1,55,0.57
1688,2023-02-23,新竹縣,湖口鄉,1,54,0.57
1757,2023-02-22,新竹縣,湖口鄉,2,53,0.43
1869,2023-02-20,新竹縣,湖口鄉,1,51,0.29
2156,2023-02-15,新竹縣,湖口鄉,1,50,0.14
2611,2023-02-08,新竹縣,湖口鄉,1,49,0.29
2816,2023-02-05,新竹縣,湖口鄉,1,48,0.14
4254,2023-01-09,新竹縣,湖口鄉,1,47,0.14
4713,2022-12-31,新竹縣,湖口鄉,1,46,0.29
4763,2022-12-30,新竹縣,湖口鄉,1,45,0.14
5146,2022-12-20,新竹縣,湖口鄉,1,44,0.29
5381,2022-12-14,新竹縣,湖口鄉,1,43,0.57
5455,2022-12-12,新竹縣,湖口鄉,1,42,0.43
5476,2022-12-11,新竹縣,湖口鄉,1,41,0.29
5597,2022-12-08,新竹縣,湖口鄉,1,40,0.14
5867,2022-12-01,新竹縣,湖口鄉,1,39,0.29
5978,2022-11-28,新竹縣,湖口鄉,1,38,0.14
6678,2022-11-13,新竹縣,湖口鄉,1,37,0.29
7039,2022-11-07,新竹縣,湖口鄉,1,36,0.14
7716,2022-10-27,新竹縣,湖口鄉,1,35,0.29
7863,2022-10-25,新竹縣,湖口鄉,1,34,0.14
8785,2022-10-12,新竹縣,湖口鄉,1,33,0.43
8856,2022-10-11,新竹縣,湖口鄉,1,32,0.43
8917,2022-10-10,新竹縣,湖口鄉,1,31,0.43
9239,2022-10-05,新竹縣,湖口鄉,1,30,0.43
9325,2022-10-04,新竹縣,湖口鄉,1,29,0.29
9390,2022-10-03,新竹縣,湖口鄉,1,28,0.14
10222,2022-09-19,新竹縣,湖口鄉,1,27,0.14
10923,2022-09-05,新竹縣,湖口鄉,1,26,0.14
11599,2022-08-19,新竹縣,湖口鄉,1,25,0.14
12635,2022-07-26,新竹縣,湖口鄉,1,24,0.14
13657,2022-07-10,新竹縣,湖口鄉,1,23,0.43
13729,2022-07-09,新竹縣,湖口鄉,1,22,0.43
13947,2022-07-06,新竹縣,湖口鄉,1,21,0.43
14224,2022-07-03,新竹縣,湖口鄉,1,20,0.29
14486,2022-06-30,新竹縣,湖口鄉,1,19,0.14
15296,2022-06-22,新竹縣,湖口鄉,1,18,0.57
15405,2022-06-21,新竹縣,湖口鄉,1,17,0.57
15523,2022-06-20,新竹縣,湖口鄉,1,16,0.43
15621,2022-06-19,新竹縣,湖口鄉,1,15,0.29
16128,2022-06-15,新竹縣,湖口鄉,1,14,0.29
16629,2022-06-11,新竹縣,湖口鄉,1,13,0.43
17254,2022-06-06,新竹縣,湖口鄉,2,12,0.43
17480,2022-06-04,新竹縣,湖口鄉,1,10,0.71
18099,2022-05-30,新竹縣,湖口鄉,3,9,0.86
18226,2022-05-29,新竹縣,湖口鄉,1,6,0.43
18328,2022-05-28,新竹縣,湖口鄉,2,5,0.29
19338,2022-05-16,新竹縣,湖口鄉,1,3,0.43
19392,2022-05-15,新竹縣,湖口鄉,1,2,0.29
19627,2022-05-10,新竹縣,湖口鄉,1,1,0.14
