UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3668,2023-03-20,台南市,左鎮區,60-64,86
3669,2023-03-18,台南市,左鎮區,45-49,62
3670,2023-03-17,台南市,左鎮區,70+,172
3671,2023-03-16,台南市,左鎮區,55-59,68
3672,2023-03-10,台南市,左鎮區,10-14,37
3673,2023-03-07,台南市,左鎮區,65-69,86
3674,2023-03-06,台南市,左鎮區,50-54,53
3675,2023-03-01,台南市,左鎮區,5-9,29
3676,2023-03-01,台南市,左鎮區,30-34,48
3677,2023-02-28,台南市,左鎮區,15-19,48
3678,2023-02-25,台南市,左鎮區,40-44,62
3679,2023-02-22,台南市,左鎮區,20-24,55
3680,2023-02-17,台南市,左鎮區,25-29,45
3681,2023-02-09,台南市,左鎮區,35-39,50
3682,2023-02-08,台南市,左鎮區,2,8
3683,2023-02-07,台南市,左鎮區,3,4
3684,2022-11-23,台南市,左鎮區,4,2
3685,2022-11-18,台南市,左鎮區,0,3
3686,2022-07-05,台南市,左鎮區,1,2
