UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1406,2023-06-14,屏東縣,長治鄉,0,110
1407,2023-06-14,屏東縣,長治鄉,15-19,628
1408,2023-06-14,屏東縣,長治鄉,65-69,630
1409,2023-03-20,屏東縣,長治鄉,45-49,889
1410,2023-03-20,屏東縣,長治鄉,25-29,1008
1411,2023-03-19,屏東縣,長治鄉,35-39,907
1412,2023-03-19,屏東縣,長治鄉,60-64,801
1413,2023-03-19,屏東縣,長治鄉,30-34,946
1414,2023-03-19,屏東縣,長治鄉,20-24,790
1415,2023-03-19,屏東縣,長治鄉,10-14,524
1416,2023-03-19,屏東縣,長治鄉,40-44,1067
1417,2023-03-18,屏東縣,長治鄉,50-54,803
1418,2023-03-18,屏東縣,長治鄉,55-59,897
1419,2023-03-18,屏東縣,長治鄉,70+,1136
1420,2023-03-16,屏東縣,長治鄉,5-9,655
1421,2023-03-13,屏東縣,長治鄉,4,109
1422,2023-03-12,屏東縣,長治鄉,3,106
1423,2023-03-12,屏東縣,長治鄉,1,125
1424,2023-02-28,屏東縣,長治鄉,2,123
