UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2604,2023-03-20,雲林縣,崙背鄉,30-34,408
2605,2023-03-19,雲林縣,崙背鄉,20-24,430
2606,2023-03-19,雲林縣,崙背鄉,55-59,288
2607,2023-03-18,雲林縣,崙背鄉,10-14,446
2608,2023-03-18,雲林縣,崙背鄉,35-39,525
2609,2023-03-17,雲林縣,崙背鄉,60-64,286
2610,2023-03-16,雲林縣,崙背鄉,45-49,438
2611,2023-03-15,雲林縣,崙背鄉,50-54,331
2612,2023-03-15,雲林縣,崙背鄉,65-69,314
2613,2023-03-15,雲林縣,崙背鄉,40-44,564
2614,2023-03-15,雲林縣,崙背鄉,3,75
2615,2023-03-15,雲林縣,崙背鄉,15-19,445
2616,2023-03-15,雲林縣,崙背鄉,70+,659
2617,2023-03-14,雲林縣,崙背鄉,5-9,393
2618,2023-03-14,雲林縣,崙背鄉,25-29,436
2619,2023-03-14,雲林縣,崙背鄉,2,68
2620,2023-03-14,雲林縣,崙背鄉,4,87
2621,2023-03-08,雲林縣,崙背鄉,1,72
2622,2023-02-18,雲林縣,崙背鄉,0,69
