UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1705,2023-02-23,台南市,鹽水區,1,20,0.29
1828,2023-02-21,台南市,鹽水區,1,19,0.14
3519,2023-01-24,台南市,鹽水區,1,18,0.14
4502,2023-01-04,台南市,鹽水區,1,17,0.14
6154,2022-11-24,台南市,鹽水區,1,16,0.29
6438,2022-11-18,台南市,鹽水區,1,15,0.14
6809,2022-11-11,台南市,鹽水區,1,14,0.14
7737,2022-10-27,台南市,鹽水區,1,13,0.29
7811,2022-10-26,台南市,鹽水區,1,12,0.14
8377,2022-10-18,台南市,鹽水區,1,11,0.29
8454,2022-10-17,台南市,鹽水區,1,10,0.14
10616,2022-09-12,台南市,鹽水區,1,9,0.14
11498,2022-08-22,台南市,鹽水區,1,8,0.29
11536,2022-08-21,台南市,鹽水區,1,7,0.14
12655,2022-07-26,台南市,鹽水區,1,6,0.14
13741,2022-07-09,台南市,鹽水區,1,5,0.14
14324,2022-07-02,台南市,鹽水區,1,4,0.14
16160,2022-06-15,台南市,鹽水區,1,3,0.14
18254,2022-05-29,台南市,鹽水區,1,2,0.14
18928,2022-05-22,台南市,鹽水區,1,1,0.14
