UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2756,2023-03-19,雲林縣,元長鄉,70+,867
2757,2023-03-19,雲林縣,元長鄉,60-64,350
2758,2023-03-18,雲林縣,元長鄉,50-54,317
2759,2023-03-18,雲林縣,元長鄉,15-19,360
2760,2023-03-18,雲林縣,元長鄉,3,57
2761,2023-03-18,雲林縣,元長鄉,5-9,319
2762,2023-03-18,雲林縣,元長鄉,45-49,378
2763,2023-03-18,雲林縣,元長鄉,40-44,450
2764,2023-03-18,雲林縣,元長鄉,20-24,365
2765,2023-03-18,雲林縣,元長鄉,10-14,356
2766,2023-03-17,雲林縣,元長鄉,25-29,380
2767,2023-03-16,雲林縣,元長鄉,55-59,317
2768,2023-03-13,雲林縣,元長鄉,65-69,306
2769,2023-03-13,雲林縣,元長鄉,35-39,450
2770,2023-03-12,雲林縣,元長鄉,30-34,360
2771,2023-03-01,雲林縣,元長鄉,1,55
2772,2023-02-28,雲林縣,元長鄉,4,65
2773,2023-02-21,雲林縣,元長鄉,0,39
2774,2023-02-05,雲林縣,元長鄉,2,62
