UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4371,2023-06-14,台中市,東區,40-44,3111
4372,2023-06-14,台中市,東區,35-39,3014
4373,2023-06-14,台中市,東區,15-19,1756
4374,2023-06-14,台中市,東區,70+,2403
4375,2023-06-14,台中市,東區,25-29,3264
4376,2023-03-21,台中市,東區,60-64,1581
4377,2023-03-20,台中市,東區,65-69,1338
4378,2023-03-20,台中市,東區,55-59,1708
4379,2023-03-20,台中市,東區,20-24,2767
4380,2023-03-19,台中市,東區,3,323
4381,2023-03-19,台中市,東區,50-54,1851
4382,2023-03-19,台中市,東區,30-34,3185
4383,2023-03-19,台中市,東區,10-14,1690
4384,2023-03-19,台中市,東區,45-49,2194
4385,2023-03-17,台中市,東區,0,230
4386,2023-03-16,台中市,東區,4,360
4387,2023-03-16,台中市,東區,5-9,2065
4388,2023-03-16,台中市,東區,2,295
4389,2023-03-12,台中市,東區,1,291
