UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2262,2023-06-14,台北市,大同區,40-44,4545
2263,2023-06-14,台北市,大同區,70+,4693
2264,2023-06-14,台北市,大同區,60-64,2492
2265,2023-03-21,台北市,大同區,65-69,2363
2266,2023-03-20,台北市,大同區,20-24,3337
2267,2023-03-20,台北市,大同區,25-29,5090
2268,2023-03-20,台北市,大同區,35-39,4432
2269,2023-03-20,台北市,大同區,30-34,4861
2270,2023-03-20,台北市,大同區,15-19,2051
2271,2023-03-19,台北市,大同區,50-54,3056
2272,2023-03-19,台北市,大同區,5-9,2350
2273,2023-03-19,台北市,大同區,55-59,2541
2274,2023-03-18,台北市,大同區,45-49,3628
2275,2023-03-18,台北市,大同區,1,320
2276,2023-03-17,台北市,大同區,4,405
2277,2023-03-17,台北市,大同區,10-14,2100
2278,2023-03-17,台北市,大同區,3,382
2279,2023-03-14,台北市,大同區,2,341
2280,2023-03-13,台北市,大同區,0,233
