UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7200,2023-03-20,南投縣,名間鄉,20-24,822
7201,2023-03-20,南投縣,名間鄉,25-29,823
7202,2023-03-19,南投縣,名間鄉,10-14,605
7203,2023-03-19,南投縣,名間鄉,15-19,783
7204,2023-03-19,南投縣,名間鄉,40-44,895
7205,2023-03-19,南投縣,名間鄉,65-69,544
7206,2023-03-18,南投縣,名間鄉,45-49,785
7207,2023-03-18,南投縣,名間鄉,70+,1294
7208,2023-03-18,南投縣,名間鄉,35-39,935
7209,2023-03-18,南投縣,名間鄉,55-59,725
7210,2023-03-18,南投縣,名間鄉,60-64,685
7211,2023-03-17,南投縣,名間鄉,30-34,841
7212,2023-03-17,南投縣,名間鄉,50-54,668
7213,2023-03-16,南投縣,名間鄉,1,129
7214,2023-03-16,南投縣,名間鄉,3,122
7215,2023-03-15,南投縣,名間鄉,5-9,596
7216,2023-02-25,南投縣,名間鄉,0,61
7217,2023-02-25,南投縣,名間鄉,4,89
7218,2023-02-09,南投縣,名間鄉,2,117
