UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1178,2023-03-20,高雄市,阿蓮區,15-19,600
1179,2023-03-19,高雄市,阿蓮區,40-44,825
1180,2023-03-19,高雄市,阿蓮區,35-39,798
1181,2023-03-18,高雄市,阿蓮區,30-34,849
1182,2023-03-18,高雄市,阿蓮區,45-49,686
1183,2023-03-18,高雄市,阿蓮區,60-64,598
1184,2023-03-18,高雄市,阿蓮區,70+,810
1185,2023-03-18,高雄市,阿蓮區,25-29,857
1186,2023-03-18,高雄市,阿蓮區,55-59,668
1187,2023-03-18,高雄市,阿蓮區,50-54,620
1188,2023-03-18,高雄市,阿蓮區,20-24,712
1189,2023-03-17,高雄市,阿蓮區,1,93
1190,2023-03-17,高雄市,阿蓮區,5-9,555
1191,2023-03-16,高雄市,阿蓮區,0,67
1192,2023-03-15,高雄市,阿蓮區,10-14,503
1193,2023-03-15,高雄市,阿蓮區,65-69,464
1194,2023-03-11,高雄市,阿蓮區,4,96
1195,2023-03-02,高雄市,阿蓮區,3,96
1196,2023-02-22,高雄市,阿蓮區,2,88
