UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
379,2023-03-23,雲林縣,大埤鄉,1,19,0.14
760,2023-03-13,雲林縣,大埤鄉,1,18,0.14
1822,2023-02-21,雲林縣,大埤鄉,1,17,0.14
2554,2023-02-09,雲林縣,大埤鄉,1,16,0.29
2932,2023-02-03,雲林縣,大埤鄉,1,15,0.29
3300,2023-01-28,雲林縣,大埤鄉,1,14,0.14
4101,2023-01-12,雲林縣,大埤鄉,1,13,0.14
5456,2022-12-12,雲林縣,大埤鄉,1,12,0.14
7528,2022-10-30,雲林縣,大埤鄉,1,11,0.14
13051,2022-07-19,雲林縣,大埤鄉,1,10,0.14
13526,2022-07-12,雲林縣,大埤鄉,1,9,0.29
13876,2022-07-07,雲林縣,大埤鄉,1,8,0.14
14608,2022-06-29,雲林縣,大埤鄉,1,7,0.14
15895,2022-06-17,雲林縣,大埤鄉,1,6,0.14
16775,2022-06-10,雲林縣,大埤鄉,1,5,0.29
17011,2022-06-08,雲林縣,大埤鄉,1,4,0.14
18242,2022-05-29,雲林縣,大埤鄉,1,3,0.29
18824,2022-05-23,雲林縣,大埤鄉,1,2,0.29
19284,2022-05-17,雲林縣,大埤鄉,1,1,0.14
