UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4352,2023-06-14,台中市,梧棲區,50-54,1414
4353,2023-06-14,台中市,梧棲區,30-34,2783
4354,2023-06-14,台中市,梧棲區,35-39,2957
4355,2023-06-14,台中市,梧棲區,45-49,1960
4356,2023-03-20,台中市,梧棲區,20-24,1981
4357,2023-03-20,台中市,梧棲區,40-44,2796
4358,2023-03-20,台中市,梧棲區,25-29,2794
4359,2023-03-19,台中市,梧棲區,0,177
4360,2023-03-19,台中市,梧棲區,55-59,1309
4361,2023-03-19,台中市,梧棲區,65-69,955
4362,2023-03-18,台中市,梧棲區,10-14,1547
4363,2023-03-18,台中市,梧棲區,15-19,1652
4364,2023-03-18,台中市,梧棲區,60-64,1227
4365,2023-03-17,台中市,梧棲區,5-9,1891
4366,2023-03-17,台中市,梧棲區,1,274
4367,2023-03-17,台中市,梧棲區,70+,1482
4368,2023-03-17,台中市,梧棲區,2,318
4369,2023-03-14,台中市,梧棲區,3,304
4370,2023-03-12,台中市,梧棲區,4,360
