UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2908,2023-06-14,苗栗縣,泰安鄉,20-24,159
2909,2023-03-19,苗栗縣,泰安鄉,65-69,105
2910,2023-03-18,苗栗縣,泰安鄉,25-29,137
2911,2023-03-17,苗栗縣,泰安鄉,45-49,126
2912,2023-03-10,苗栗縣,泰安鄉,60-64,154
2913,2023-03-10,苗栗縣,泰安鄉,35-39,109
2914,2023-03-07,苗栗縣,泰安鄉,70+,208
2915,2023-03-06,苗栗縣,泰安鄉,2,21
2916,2023-03-03,苗栗縣,泰安鄉,15-19,141
2917,2023-02-28,苗栗縣,泰安鄉,40-44,117
2918,2023-02-28,苗栗縣,泰安鄉,55-59,149
2919,2023-02-26,苗栗縣,泰安鄉,30-34,112
2920,2023-02-18,苗栗縣,泰安鄉,50-54,154
2921,2023-02-17,苗栗縣,泰安鄉,10-14,131
2922,2023-02-17,苗栗縣,泰安鄉,5-9,124
2923,2023-01-17,苗栗縣,泰安鄉,0,28
2924,2023-01-08,苗栗縣,泰安鄉,1,21
2925,2023-01-05,苗栗縣,泰安鄉,4,21
2926,2022-11-19,苗栗縣,泰安鄉,3,17
