UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2559,2023-02-09,屏東縣,新園鄉,1,29,0.14
5111,2022-12-21,屏東縣,新園鄉,1,28,0.14
5390,2022-12-14,屏東縣,新園鄉,1,27,0.29
5522,2022-12-10,屏東縣,新園鄉,1,26,0.14
6157,2022-11-24,屏東縣,新園鄉,1,25,0.14
6495,2022-11-17,屏東縣,新園鄉,1,24,0.29
6817,2022-11-11,屏東縣,新園鄉,1,23,0.14
7742,2022-10-27,屏東縣,新園鄉,1,22,0.14
10399,2022-09-16,屏東縣,新園鄉,1,21,0.14
11136,2022-08-31,屏東縣,新園鄉,1,20,0.29
11388,2022-08-25,屏東縣,新園鄉,1,19,0.14
11786,2022-08-14,屏東縣,新園鄉,1,18,0.14
12106,2022-08-06,屏東縣,新園鄉,1,17,0.14
12430,2022-07-30,屏東縣,新園鄉,1,16,0.14
13322,2022-07-15,屏東縣,新園鄉,1,15,0.14
13894,2022-07-07,屏東縣,新園鄉,1,14,0.14
14925,2022-06-26,屏東縣,新園鄉,1,13,0.29
15114,2022-06-24,屏東縣,新園鄉,1,12,0.14
15928,2022-06-17,屏東縣,新園鄉,1,11,0.29
16545,2022-06-12,屏東縣,新園鄉,1,10,0.86
16914,2022-06-09,屏東縣,新園鄉,1,9,0.71
17039,2022-06-08,屏東縣,新園鄉,2,8,0.57
17160,2022-06-07,屏東縣,新園鄉,1,6,0.43
17295,2022-06-06,屏東縣,新園鄉,1,5,0.43
17886,2022-06-01,屏東縣,新園鄉,1,4,0.57
18017,2022-05-31,屏東縣,新園鄉,1,3,0.43
18143,2022-05-30,屏東縣,新園鄉,1,2,0.29
18462,2022-05-27,屏東縣,新園鄉,1,1,0.14
