UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2281,2023-06-14,台北市,北投區,10-14,5084
2282,2023-06-14,台北市,北投區,3,766
2283,2023-06-14,台北市,北投區,35-39,8477
2284,2023-06-14,台北市,北投區,60-64,5576
2285,2023-06-14,台北市,北投區,5-9,5347
2286,2023-06-14,台北市,北投區,70+,9347
2287,2023-03-23,台北市,北投區,25-29,8166
2288,2023-03-22,台北市,北投區,55-59,5800
2289,2023-03-22,台北市,北投區,20-24,6500
2290,2023-03-21,台北市,北投區,65-69,5313
2291,2023-03-20,台北市,北投區,45-49,7880
2292,2023-03-20,台北市,北投區,0,512
2293,2023-03-20,台北市,北投區,15-19,4642
2294,2023-03-20,台北市,北投區,30-34,7889
2295,2023-03-20,台北市,北投區,4,847
2296,2023-03-19,台北市,北投區,40-44,9334
2297,2023-03-19,台北市,北投區,50-54,6665
2298,2023-03-17,台北市,北投區,1,751
2299,2023-03-16,台北市,北投區,2,795
