UID,個案研判日,縣市別,區域,新增確診人數,累計確診人數,七天移動平均新增確診人數
17223,2023-02-03,金門縣,烏坵鄉,1,31,0.14
31775,2022-12-26,金門縣,烏坵鄉,1,30,0.29
32853,2022-12-23,金門縣,烏坵鄉,1,29,0.14
57210,2022-10-19,金門縣,烏坵鄉,1,28,1.43
57990,2022-10-17,金門縣,烏坵鄉,2,27,1.43
58374,2022-10-16,金門縣,烏坵鄉,1,25,1.14
58759,2022-10-15,金門縣,烏坵鄉,1,24,1.57
59149,2022-10-14,金門縣,烏坵鄉,1,23,1.57
59540,2022-10-13,金門縣,烏坵鄉,4,22,1.43
60321,2022-10-11,金門縣,烏坵鄉,1,18,0.86
61092,2022-10-09,金門縣,烏坵鄉,4,17,0.86
61481,2022-10-08,金門縣,烏坵鄉,1,13,0.29
63425,2022-10-03,金門縣,烏坵鄉,1,12,0.14
86542,2022-08-04,金門縣,烏坵鄉,1,11,0.14
95398,2022-07-12,金門縣,烏坵鄉,1,10,0.29
96169,2022-07-10,金門縣,烏坵鄉,1,9,0.14
101231,2022-06-27,金門縣,烏坵鄉,2,8,1.00
102397,2022-06-24,金門縣,烏坵鄉,1,6,0.71
102789,2022-06-23,金門縣,烏坵鄉,4,5,0.57
114892,2022-05-23,金門縣,烏坵鄉,1,1,0.14
