UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1464,2023-02-27,彰化縣,二水鄉,1,16,0.14
2302,2023-02-13,彰化縣,二水鄉,1,15,0.29
2492,2023-02-10,彰化縣,二水鄉,1,14,0.14
4811,2022-12-29,彰化縣,二水鄉,1,13,0.29
4887,2022-12-27,彰化縣,二水鄉,1,12,0.14
6018,2022-11-27,彰化縣,二水鄉,1,11,0.14
6690,2022-11-13,彰化縣,二水鄉,1,10,0.14
8453,2022-10-17,彰化縣,二水鄉,1,9,0.29
8870,2022-10-11,彰化縣,二水鄉,1,8,0.14
10393,2022-09-16,彰化縣,二水鄉,1,7,0.14
14247,2022-07-03,彰化縣,二水鄉,1,6,0.14
15206,2022-06-23,彰化縣,二水鄉,1,5,0.29
15770,2022-06-18,彰化縣,二水鄉,1,4,0.29
16294,2022-06-14,彰化縣,二水鄉,1,3,0.14
17645,2022-06-03,彰化縣,二水鄉,1,2,0.14
18922,2022-05-22,彰化縣,二水鄉,1,1,0.14
