UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
76,2023-04-18,苗栗縣,大湖鄉,1,17,0.14
1638,2023-02-24,苗栗縣,大湖鄉,1,16,0.14
3002,2023-02-02,苗栗縣,大湖鄉,1,15,0.14
4554,2023-01-03,苗栗縣,大湖鄉,1,14,0.14
7159,2022-11-05,苗栗縣,大湖鄉,1,13,0.14
8722,2022-10-13,苗栗縣,大湖鄉,2,12,0.43
9116,2022-10-07,苗栗縣,大湖鄉,1,10,0.14
10126,2022-09-21,苗栗縣,大湖鄉,1,9,0.14
12531,2022-07-28,苗栗縣,大湖鄉,1,8,0.14
13048,2022-07-19,苗栗縣,大湖鄉,1,7,0.43
13240,2022-07-16,苗栗縣,大湖鄉,1,6,0.29
13380,2022-07-14,苗栗縣,大湖鄉,1,5,0.14
15636,2022-06-19,苗栗縣,大湖鄉,1,4,0.14
18726,2022-05-24,苗栗縣,大湖鄉,1,3,0.29
19078,2022-05-20,苗栗縣,大湖鄉,1,2,0.29
19403,2022-05-15,苗栗縣,大湖鄉,1,1,0.14
