UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
440,2023-03-21,宜蘭縣,員山鄉,1,42,0.29
512,2023-03-19,宜蘭縣,員山鄉,1,41,0.14
940,2023-03-09,宜蘭縣,員山鄉,1,40,0.14
1766,2023-02-22,宜蘭縣,員山鄉,1,39,0.14
2825,2023-02-05,宜蘭縣,員山鄉,1,38,0.14
5149,2022-12-20,宜蘭縣,員山鄉,1,37,0.29
5340,2022-12-15,宜蘭縣,員山鄉,1,36,0.14
6748,2022-11-12,宜蘭縣,員山鄉,1,35,0.43
6932,2022-11-09,宜蘭縣,員山鄉,1,34,0.29
7048,2022-11-07,宜蘭縣,員山鄉,1,33,0.29
7334,2022-11-02,宜蘭縣,員山鄉,1,32,0.14
9250,2022-10-05,宜蘭縣,員山鄉,1,31,0.29
9335,2022-10-04,宜蘭縣,員山鄉,1,30,0.29
9713,2022-09-28,宜蘭縣,員山鄉,1,29,0.43
9773,2022-09-27,宜蘭縣,員山鄉,1,28,0.29
10071,2022-09-22,宜蘭縣,員山鄉,1,27,0.14
11533,2022-08-21,宜蘭縣,員山鄉,1,26,0.29
11572,2022-08-20,宜蘭縣,員山鄉,1,25,0.14
11860,2022-08-12,宜蘭縣,員山鄉,1,24,0.14
12138,2022-08-05,宜蘭縣,員山鄉,1,23,0.14
14239,2022-07-03,宜蘭縣,員山鄉,1,22,0.14
14905,2022-06-26,宜蘭縣,員山鄉,1,21,0.14
15644,2022-06-19,宜蘭縣,員山鄉,1,20,0.43
16024,2022-06-16,宜蘭縣,員山鄉,1,19,0.57
16407,2022-06-13,宜蘭縣,員山鄉,1,18,0.71
16652,2022-06-11,宜蘭縣,員山鄉,1,17,0.57
16780,2022-06-10,宜蘭縣,員山鄉,1,16,0.43
16889,2022-06-09,宜蘭縣,員山鄉,1,15,0.43
17014,2022-06-08,宜蘭縣,員山鄉,1,14,0.29
17635,2022-06-03,宜蘭縣,員山鄉,1,13,0.43
17999,2022-05-31,宜蘭縣,員山鄉,1,12,0.57
18121,2022-05-30,宜蘭縣,員山鄉,1,11,0.43
18445,2022-05-27,宜蘭縣,員山鄉,1,10,0.86
18642,2022-05-25,宜蘭縣,員山鄉,1,9,1.14
18912,2022-05-22,宜蘭縣,員山鄉,1,8,1.14
19006,2022-05-21,宜蘭縣,員山鄉,3,7,1.00
19080,2022-05-20,宜蘭縣,員山鄉,3,4,0.57
19293,2022-05-17,宜蘭縣,員山鄉,1,1,0.14
