UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
314,2023-03-25,基隆市,暖暖區,1,21,0.14
1277,2023-03-02,基隆市,暖暖區,1,20,0.14
1734,2023-02-22,基隆市,暖暖區,1,19,0.14
2672,2023-02-07,基隆市,暖暖區,1,18,0.14
4585,2023-01-02,基隆市,暖暖區,1,17,0.14
6079,2022-11-25,基隆市,暖暖區,1,16,0.14
7254,2022-11-03,基隆市,暖暖區,1,15,0.14
8970,2022-10-09,基隆市,暖暖區,1,14,0.14
9924,2022-09-24,基隆市,暖暖區,1,13,0.14
10359,2022-09-16,基隆市,暖暖區,1,12,0.14
10832,2022-09-07,基隆市,暖暖區,1,11,0.14
12957,2022-07-20,基隆市,暖暖區,1,10,0.14
13566,2022-07-11,基隆市,暖暖區,2,9,0.29
15371,2022-06-21,基隆市,暖暖區,1,7,0.14
16351,2022-06-13,基隆市,暖暖區,1,6,0.14
19797,2022-05-01,基隆市,暖暖區,1,5,0.29
19844,2022-04-27,基隆市,暖暖區,1,4,0.29
19855,2022-04-24,基隆市,暖暖區,1,3,0.14
20196,2021-07-01,基隆市,暖暖區,1,2,0.14
20706,2021-05-30,基隆市,暖暖區,1,1,0.14
