UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6782,2023-03-20,嘉義縣,竹崎鄉,35-39,601
6783,2023-03-20,嘉義縣,竹崎鄉,30-34,608
6784,2023-03-20,嘉義縣,竹崎鄉,70+,1127
6785,2023-03-20,嘉義縣,竹崎鄉,40-44,637
6786,2023-03-20,嘉義縣,竹崎鄉,20-24,621
6787,2023-03-20,嘉義縣,竹崎鄉,65-69,515
6788,2023-03-20,嘉義縣,竹崎鄉,15-19,565
6789,2023-03-18,嘉義縣,竹崎鄉,10-14,579
6790,2023-03-18,嘉義縣,竹崎鄉,25-29,675
6791,2023-03-18,嘉義縣,竹崎鄉,45-49,535
6792,2023-03-18,嘉義縣,竹崎鄉,60-64,608
6793,2023-03-17,嘉義縣,竹崎鄉,5-9,496
6794,2023-03-16,嘉義縣,竹崎鄉,55-59,592
6795,2023-03-16,嘉義縣,竹崎鄉,50-54,550
6796,2023-03-09,嘉義縣,竹崎鄉,3,107
6797,2023-03-01,嘉義縣,竹崎鄉,0,77
6798,2023-02-25,嘉義縣,竹崎鄉,1,97
6799,2023-02-24,嘉義縣,竹崎鄉,2,90
6800,2023-02-03,嘉義縣,竹崎鄉,4,109
