UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3364,2023-06-14,台南市,南區,5-9,2624
3365,2023-05-03,台南市,南區,35-39,4535
3366,2023-03-21,台南市,南區,25-29,3764
3367,2023-03-20,台南市,南區,10-14,2359
3368,2023-03-20,台南市,南區,15-19,2310
3369,2023-03-20,台南市,南區,30-34,4130
3370,2023-03-20,台南市,南區,50-54,2834
3371,2023-03-20,台南市,南區,60-64,2915
3372,2023-03-20,台南市,南區,70+,4326
3373,2023-03-20,台南市,南區,55-59,2822
3374,2023-03-20,台南市,南區,45-49,3440
3375,2023-03-20,台南市,南區,40-44,4680
3376,2023-03-19,台南市,南區,20-24,2827
3377,2023-03-19,台南市,南區,65-69,2508
3378,2023-03-19,台南市,南區,1,375
3379,2023-03-18,台南市,南區,3,438
3380,2023-03-17,台南市,南區,0,280
3381,2023-03-16,台南市,南區,4,511
3382,2023-03-16,台南市,南區,2,412
