UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
226,2023-03-31,宜蘭縣,宜蘭市,1,64,0.14
896,2023-03-10,宜蘭縣,宜蘭市,1,63,0.14
1647,2023-02-24,宜蘭縣,宜蘭市,1,62,0.29
1773,2023-02-22,宜蘭縣,宜蘭市,1,61,0.29
2105,2023-02-16,宜蘭縣,宜蘭市,1,60,0.14
2703,2023-02-07,宜蘭縣,宜蘭市,1,59,0.29
2770,2023-02-06,宜蘭縣,宜蘭市,1,58,0.29
3140,2023-01-31,宜蘭縣,宜蘭市,1,57,0.43
3306,2023-01-28,宜蘭縣,宜蘭市,1,56,0.29
3409,2023-01-26,宜蘭縣,宜蘭市,1,55,0.29
3710,2023-01-20,宜蘭縣,宜蘭市,1,54,0.14
4503,2023-01-04,宜蘭縣,宜蘭市,1,53,0.29
4812,2022-12-29,宜蘭縣,宜蘭市,1,52,0.29
5007,2022-12-24,宜蘭縣,宜蘭市,1,51,0.14
5753,2022-12-04,宜蘭縣,宜蘭市,1,50,0.14
6100,2022-11-25,宜蘭縣,宜蘭市,1,49,0.14
6693,2022-11-13,宜蘭縣,宜蘭市,1,48,0.57
6813,2022-11-11,宜蘭縣,宜蘭市,1,47,0.43
6877,2022-11-10,宜蘭縣,宜蘭市,1,46,0.29
7055,2022-11-07,宜蘭縣,宜蘭市,1,45,0.71
7285,2022-11-03,宜蘭縣,宜蘭市,1,44,0.57
7341,2022-11-02,宜蘭縣,宜蘭市,1,43,0.43
7411,2022-11-01,宜蘭縣,宜蘭市,2,42,0.29
7880,2022-10-25,宜蘭縣,宜蘭市,1,40,0.14
8660,2022-10-14,宜蘭縣,宜蘭市,1,39,0.14
9256,2022-10-05,宜蘭縣,宜蘭市,1,38,0.14
10275,2022-09-18,宜蘭縣,宜蘭市,2,37,0.71
10452,2022-09-15,宜蘭縣,宜蘭市,1,35,0.43
10507,2022-09-14,宜蘭縣,宜蘭市,1,34,0.29
10555,2022-09-13,宜蘭縣,宜蘭市,1,33,0.14
10932,2022-09-05,宜蘭縣,宜蘭市,1,32,0.43
10976,2022-09-04,宜蘭縣,宜蘭市,1,31,0.29
11134,2022-08-31,宜蘭縣,宜蘭市,1,30,0.57
11267,2022-08-28,宜蘭縣,宜蘭市,1,29,0.43
11343,2022-08-26,宜蘭縣,宜蘭市,1,28,0.29
11386,2022-08-25,宜蘭縣,宜蘭市,1,27,0.14
12274,2022-08-02,宜蘭縣,宜蘭市,1,26,0.14
12710,2022-07-25,宜蘭縣,宜蘭市,1,25,0.29
12930,2022-07-21,宜蘭縣,宜蘭市,1,24,0.14
13458,2022-07-13,宜蘭縣,宜蘭市,1,23,0.14
14917,2022-06-26,宜蘭縣,宜蘭市,1,22,0.43
15104,2022-06-24,宜蘭縣,宜蘭市,1,21,0.57
15213,2022-06-23,宜蘭縣,宜蘭市,1,20,0.71
15663,2022-06-19,宜蘭縣,宜蘭市,2,19,0.71
15916,2022-06-17,宜蘭縣,宜蘭市,2,17,0.43
16298,2022-06-14,宜蘭縣,宜蘭市,1,15,0.71
16793,2022-06-10,宜蘭縣,宜蘭市,1,14,0.86
16904,2022-06-09,宜蘭縣,宜蘭市,1,13,0.86
17030,2022-06-08,宜蘭縣,宜蘭市,2,12,0.71
17153,2022-06-07,宜蘭縣,宜蘭市,1,10,0.57
17517,2022-06-04,宜蘭縣,宜蘭市,1,9,0.43
17652,2022-06-03,宜蘭縣,宜蘭市,1,8,0.29
17878,2022-06-01,宜蘭縣,宜蘭市,1,7,0.29
18552,2022-05-26,宜蘭縣,宜蘭市,1,6,0.86
18651,2022-05-25,宜蘭縣,宜蘭市,2,5,0.71
18736,2022-05-24,宜蘭縣,宜蘭市,1,3,0.43
18839,2022-05-23,宜蘭縣,宜蘭市,2,2,0.29
