UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3592,2023-03-20,台南市,西港區,25-29,770
3593,2023-03-20,台南市,西港區,20-24,535
3594,2023-03-20,台南市,西港區,35-39,814
3595,2023-03-19,台南市,西港區,30-34,797
3596,2023-03-19,台南市,西港區,70+,709
3597,2023-03-19,台南市,西港區,40-44,716
3598,2023-03-19,台南市,西港區,50-54,480
3599,2023-03-18,台南市,西港區,55-59,513
3600,2023-03-18,台南市,西港區,65-69,344
3601,2023-03-18,台南市,西港區,60-64,515
3602,2023-03-17,台南市,西港區,3,88
3603,2023-03-14,台南市,西港區,45-49,548
3604,2023-03-13,台南市,西港區,15-19,507
3605,2023-03-12,台南市,西港區,0,47
3606,2023-03-12,台南市,西港區,2,96
3607,2023-03-11,台南市,西港區,10-14,413
3608,2023-03-09,台南市,西港區,5-9,432
3609,2023-03-06,台南市,西港區,1,89
3610,2023-03-02,台南市,西港區,4,92
