UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3858,2023-03-19,台南市,山上區,25-29,300
3859,2023-03-19,台南市,山上區,30-34,290
3860,2023-03-19,台南市,山上區,20-24,200
3861,2023-03-18,台南市,山上區,45-49,184
3862,2023-03-18,台南市,山上區,1,32
3863,2023-03-17,台南市,山上區,50-54,171
3864,2023-03-17,台南市,山上區,55-59,170
3865,2023-03-17,台南市,山上區,60-64,133
3866,2023-03-16,台南市,山上區,40-44,204
3867,2023-03-16,台南市,山上區,0,13
3868,2023-03-12,台南市,山上區,15-19,113
3869,2023-03-11,台南市,山上區,5-9,88
3870,2023-03-09,台南市,山上區,2,18
3871,2023-03-04,台南市,山上區,70+,246
3872,2023-03-02,台南市,山上區,35-39,250
3873,2023-02-20,台南市,山上區,10-14,98
3874,2023-02-19,台南市,山上區,65-69,120
3875,2023-02-15,台南市,山上區,3,13
3876,2023-01-29,台南市,山上區,4,21
