UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2300,2023-06-14,台北市,內湖區,15-19,5167
2301,2023-06-14,台北市,內湖區,30-34,10909
2302,2023-06-14,台北市,內湖區,70+,7436
2303,2023-06-14,台北市,內湖區,60-64,6560
2304,2023-06-14,台北市,內湖區,25-29,11162
2305,2023-06-14,台北市,內湖區,0,612
2306,2023-03-23,台北市,內湖區,50-54,7474
2307,2023-03-21,台北市,內湖區,45-49,8848
2308,2023-03-20,台北市,內湖區,10-14,5611
2309,2023-03-20,台北市,內湖區,35-39,10926
2310,2023-03-20,台北市,內湖區,40-44,11279
2311,2023-03-20,台北市,內湖區,20-24,7236
2312,2023-03-20,台北市,內湖區,5-9,6249
2313,2023-03-19,台北市,內湖區,65-69,5733
2314,2023-03-19,台北市,內湖區,55-59,6928
2315,2023-03-19,台北市,內湖區,4,1056
2316,2023-03-18,台北市,內湖區,3,957
2317,2023-03-15,台北市,內湖區,1,814
2318,2023-03-13,台北市,內湖區,2,910
