UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
353,2023-03-24,屏東縣,林邊鄉,1,15,0.29
482,2023-03-20,屏東縣,林邊鄉,1,14,0.14
903,2023-03-10,屏東縣,林邊鄉,1,13,0.14
5237,2022-12-18,屏東縣,林邊鄉,1,12,0.29
5349,2022-12-15,屏東縣,林邊鄉,1,11,0.14
5993,2022-11-28,屏東縣,林邊鄉,1,10,0.14
7423,2022-11-01,屏東縣,林邊鄉,1,9,0.14
8313,2022-10-19,屏東縣,林邊鄉,1,8,0.14
12664,2022-07-26,屏東縣,林邊鄉,1,7,0.14
13752,2022-07-09,屏東縣,林邊鄉,1,6,0.14
14539,2022-06-30,屏東縣,林邊鄉,1,5,0.29
15123,2022-06-24,屏東縣,林邊鄉,1,4,0.43
15347,2022-06-22,屏東縣,林邊鄉,1,3,0.29
15803,2022-06-18,屏東縣,林邊鄉,1,2,0.29
16190,2022-06-15,屏東縣,林邊鄉,1,1,0.14
