UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5720,2023-03-20,彰化縣,二水鄉,45-49,266
5721,2023-03-20,彰化縣,二水鄉,55-59,253
5722,2023-03-19,彰化縣,二水鄉,70+,634
5723,2023-03-18,彰化縣,二水鄉,25-29,283
5724,2023-03-17,彰化縣,二水鄉,15-19,266
5725,2023-03-14,彰化縣,二水鄉,30-34,250
5726,2023-03-13,彰化縣,二水鄉,40-44,327
5727,2023-03-13,彰化縣,二水鄉,65-69,243
5728,2023-03-12,彰化縣,二水鄉,60-64,228
5729,2023-03-08,彰化縣,二水鄉,10-14,208
5730,2023-03-07,彰化縣,二水鄉,20-24,253
5731,2023-03-06,彰化縣,二水鄉,50-54,222
5732,2023-03-05,彰化縣,二水鄉,1,27
5733,2023-03-05,彰化縣,二水鄉,0,23
5734,2023-02-24,彰化縣,二水鄉,35-39,311
5735,2023-02-23,彰化縣,二水鄉,5-9,210
5736,2023-02-15,彰化縣,二水鄉,4,31
5737,2023-02-10,彰化縣,二水鄉,3,46
5738,2023-02-07,彰化縣,二水鄉,2,29
