UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
476,2023-03-19,新北市,萬里區,70+,802
477,2023-03-19,新北市,萬里區,10-14,273
478,2023-03-18,新北市,萬里區,40-44,416
479,2023-03-18,新北市,萬里區,45-49,349
480,2023-03-18,新北市,萬里區,65-69,329
481,2023-03-18,新北市,萬里區,30-34,349
482,2023-03-18,新北市,萬里區,25-29,367
483,2023-03-17,新北市,萬里區,20-24,326
484,2023-03-17,新北市,萬里區,50-54,309
485,2023-03-17,新北市,萬里區,55-59,301
486,2023-03-16,新北市,萬里區,15-19,313
487,2023-03-15,新北市,萬里區,35-39,374
488,2023-03-15,新北市,萬里區,5-9,235
489,2023-03-12,新北市,萬里區,60-64,335
490,2023-03-08,新北市,萬里區,4,49
491,2023-02-18,新北市,萬里區,0,38
492,2023-02-16,新北市,萬里區,1,37
493,2023-02-14,新北市,萬里區,3,47
494,2023-01-09,新北市,萬里區,2,41
