UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2205,2023-06-14,台北市,松山區,60-64,3703
2206,2023-06-14,台北市,松山區,50-54,4858
2207,2023-06-14,台北市,松山區,35-39,6273
2208,2023-06-14,台北市,松山區,20-24,4146
2209,2023-06-14,台北市,松山區,55-59,4141
2210,2023-06-14,台北市,松山區,45-49,5817
2211,2023-06-14,台北市,松山區,10-14,3598
2212,2023-06-14,台北市,松山區,0,327
2213,2023-03-23,台北市,松山區,25-29,6744
2214,2023-03-20,台北市,松山區,5-9,3666
2215,2023-03-20,台北市,松山區,30-34,6381
2216,2023-03-20,台北市,松山區,70+,7990
2217,2023-03-20,台北市,松山區,65-69,3599
2218,2023-03-20,台北市,松山區,40-44,6784
2219,2023-03-20,台北市,松山區,15-19,2901
2220,2023-03-17,台北市,松山區,2,433
2221,2023-03-14,台北市,松山區,4,594
2222,2023-03-14,台北市,松山區,3,489
2223,2023-03-08,台北市,松山區,1,466
