UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1273,2023-03-17,高雄市,甲仙區,15-19,64
1274,2023-03-16,高雄市,甲仙區,65-69,71
1275,2023-03-14,高雄市,甲仙區,70+,160
1276,2023-03-09,高雄市,甲仙區,35-39,51
1277,2023-03-01,高雄市,甲仙區,25-29,58
1278,2023-02-24,高雄市,甲仙區,20-24,53
1279,2023-02-22,高雄市,甲仙區,30-34,45
1280,2023-02-20,高雄市,甲仙區,50-54,68
1281,2023-02-19,高雄市,甲仙區,5-9,40
1282,2023-02-18,高雄市,甲仙區,10-14,51
1283,2023-02-18,高雄市,甲仙區,2,8
1284,2023-02-13,高雄市,甲仙區,60-64,80
1285,2023-02-07,高雄市,甲仙區,55-59,66
1286,2023-02-02,高雄市,甲仙區,3,7
1287,2023-02-01,高雄市,甲仙區,4,5
1288,2023-01-21,高雄市,甲仙區,40-44,49
1289,2023-01-09,高雄市,甲仙區,45-49,52
1290,2022-12-05,高雄市,甲仙區,0,6
1291,2022-11-28,高雄市,甲仙區,1,12
