UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4903,2023-03-20,台東縣,東河鄉,55-59,131
4904,2023-03-19,台東縣,東河鄉,40-44,132
4905,2023-03-17,台東縣,東河鄉,70+,370
4906,2023-03-11,台東縣,東河鄉,45-49,132
4907,2023-03-09,台東縣,東河鄉,20-24,111
4908,2023-03-08,台東縣,東河鄉,30-34,110
4909,2023-02-18,台東縣,東河鄉,4,22
4910,2023-02-17,台東縣,東河鄉,65-69,150
4911,2023-02-16,台東縣,東河鄉,60-64,141
4912,2023-02-14,台東縣,東河鄉,15-19,107
4913,2023-02-11,台東縣,東河鄉,35-39,104
4914,2023-02-06,台東縣,東河鄉,50-54,152
4915,2023-01-29,台東縣,東河鄉,0,7
4916,2023-01-29,台東縣,東河鄉,10-14,131
4917,2023-01-27,台東縣,東河鄉,5-9,101
4918,2023-01-27,台東縣,東河鄉,25-29,107
4919,2023-01-26,台東縣,東河鄉,1,21
4920,2022-12-12,台東縣,東河鄉,3,14
4921,2022-11-07,台東縣,東河鄉,2,18
