UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6195,2023-06-14,澎湖縣,全區,15-19,1742
6196,2023-06-14,澎湖縣,全區,45-49,1902
6197,2023-06-14,澎湖縣,全區,25-29,2375
6198,2023-03-20,澎湖縣,全區,30-34,2200
6199,2023-03-20,澎湖縣,全區,35-39,2107
6200,2023-03-20,澎湖縣,全區,60-64,1591
6201,2023-03-20,澎湖縣,全區,20-24,2584
6202,2023-03-20,澎湖縣,全區,65-69,1348
6203,2023-03-19,澎湖縣,全區,40-44,2168
6204,2023-03-19,澎湖縣,全區,55-59,1607
6205,2023-03-18,澎湖縣,全區,50-54,1828
6206,2023-03-18,澎湖縣,全區,70+,2495
6207,2023-03-18,澎湖縣,全區,10-14,1339
6208,2023-03-17,澎湖縣,全區,3,266
6209,2023-03-17,澎湖縣,全區,4,276
6210,2023-03-17,澎湖縣,全區,5-9,1520
6211,2023-03-15,澎湖縣,全區,0,201
6212,2023-03-15,澎湖縣,全區,1,264
6213,2023-02-27,澎湖縣,全區,2,297
