UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3554,2023-03-20,台南市,麻豆區,50-54,851
3555,2023-03-20,台南市,麻豆區,25-29,1305
3556,2023-03-20,台南市,麻豆區,30-34,1418
3557,2023-03-20,台南市,麻豆區,35-39,1379
3558,2023-03-20,台南市,麻豆區,45-49,1085
3559,2023-03-20,台南市,麻豆區,10-14,733
3560,2023-03-19,台南市,麻豆區,20-24,995
3561,2023-03-19,台南市,麻豆區,15-19,851
3562,2023-03-19,台南市,麻豆區,65-69,704
3563,2023-03-19,台南市,麻豆區,5-9,883
3564,2023-03-19,台南市,麻豆區,40-44,1499
3565,2023-03-18,台南市,麻豆區,70+,1434
3566,2023-03-18,台南市,麻豆區,2,123
3567,2023-03-18,台南市,麻豆區,3,127
3568,2023-03-17,台南市,麻豆區,60-64,935
3569,2023-03-17,台南市,麻豆區,55-59,870
3570,2023-03-16,台南市,麻豆區,4,133
3571,2023-03-16,台南市,麻豆區,0,88
3572,2023-03-01,台南市,麻豆區,1,114
