UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1596,2023-06-14,屏東縣,枋寮鄉,15-19,468
1597,2023-06-14,屏東縣,枋寮鄉,40-44,535
1598,2023-06-14,屏東縣,枋寮鄉,35-39,501
1599,2023-06-14,屏東縣,枋寮鄉,50-54,416
1600,2023-06-14,屏東縣,枋寮鄉,45-49,434
1601,2023-03-20,屏東縣,枋寮鄉,70+,781
1602,2023-03-19,屏東縣,枋寮鄉,55-59,422
1603,2023-03-18,屏東縣,枋寮鄉,30-34,468
1604,2023-03-18,屏東縣,枋寮鄉,25-29,520
1605,2023-03-18,屏東縣,枋寮鄉,60-64,464
1606,2023-03-16,屏東縣,枋寮鄉,20-24,459
1607,2023-03-16,屏東縣,枋寮鄉,65-69,391
1608,2023-03-16,屏東縣,枋寮鄉,1,79
1609,2023-03-14,屏東縣,枋寮鄉,5-9,385
1610,2023-03-13,屏東縣,枋寮鄉,10-14,359
1611,2023-02-27,屏東縣,枋寮鄉,2,61
1612,2023-02-25,屏東縣,枋寮鄉,0,49
1613,2023-02-24,屏東縣,枋寮鄉,3,65
1614,2023-01-23,屏東縣,枋寮鄉,4,73
