UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2927,2023-06-14,苗栗縣,後龍鎮,25-29,1093
2928,2023-06-14,苗栗縣,後龍鎮,55-59,720
2929,2023-03-20,苗栗縣,後龍鎮,10-14,719
2930,2023-03-20,苗栗縣,後龍鎮,15-19,854
2931,2023-03-20,苗栗縣,後龍鎮,40-44,1123
2932,2023-03-20,苗栗縣,後龍鎮,65-69,523
2933,2023-03-19,苗栗縣,後龍鎮,3,117
2934,2023-03-19,苗栗縣,後龍鎮,50-54,822
2935,2023-03-19,苗栗縣,後龍鎮,70+,1277
2936,2023-03-18,苗栗縣,後龍鎮,5-9,720
2937,2023-03-18,苗栗縣,後龍鎮,30-34,1065
2938,2023-03-16,苗栗縣,後龍鎮,45-49,856
2939,2023-03-15,苗栗縣,後龍鎮,20-24,963
2940,2023-03-14,苗栗縣,後龍鎮,2,128
2941,2023-03-14,苗栗縣,後龍鎮,35-39,1000
2942,2023-03-14,苗栗縣,後龍鎮,60-64,687
2943,2023-03-01,苗栗縣,後龍鎮,1,132
2944,2023-02-23,苗栗縣,後龍鎮,0,80
2945,2023-02-19,苗栗縣,後龍鎮,4,126
