UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5872,2023-06-14,新竹市,東區,5-9,7652
5873,2023-06-14,新竹市,東區,40-44,12601
5874,2023-06-14,新竹市,東區,35-39,11674
5875,2023-06-14,新竹市,東區,45-49,8875
5876,2023-03-25,新竹市,東區,20-24,8332
5877,2023-03-21,新竹市,東區,30-34,12832
5878,2023-03-21,新竹市,東區,70+,5368
5879,2023-03-20,新竹市,東區,25-29,14796
5880,2023-03-20,新竹市,東區,2,1144
5881,2023-03-20,新竹市,東區,1,1060
5882,2023-03-20,新竹市,東區,65-69,3149
5883,2023-03-20,新竹市,東區,60-64,3756
5884,2023-03-20,新竹市,東區,55-59,4556
5885,2023-03-20,新竹市,東區,50-54,6144
5886,2023-03-19,新竹市,東區,15-19,5774
5887,2023-03-19,新竹市,東區,10-14,6869
5888,2023-03-18,新竹市,東區,0,699
5889,2023-03-18,新竹市,東區,3,1112
5890,2023-03-17,新竹市,東區,4,1222
