UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1349,2023-08-07,屏東縣,全區,30-34,20999
1350,2023-06-14,屏東縣,全區,60-64,16508
1351,2023-06-14,屏東縣,全區,5-9,15719
1352,2023-06-14,屏東縣,全區,0,2063
1353,2023-06-14,屏東縣,全區,15-19,17114
1354,2023-06-14,屏東縣,全區,65-69,13761
1355,2023-06-14,屏東縣,全區,50-54,18229
1356,2023-06-14,屏東縣,全區,40-44,22694
1357,2023-06-14,屏東縣,全區,10-14,14590
1358,2023-06-14,屏東縣,全區,55-59,17737
1359,2023-06-14,屏東縣,全區,70+,26077
1360,2023-06-14,屏東縣,全區,45-49,19198
1361,2023-06-14,屏東縣,全區,20-24,21152
1362,2023-06-14,屏東縣,全區,4,2846
1363,2023-06-14,屏東縣,全區,1,2882
1364,2023-06-14,屏東縣,全區,25-29,22596
1365,2023-06-14,屏東縣,全區,35-39,21546
1366,2023-06-14,屏東縣,全區,2,2822
1367,2023-03-19,屏東縣,全區,3,2827
