UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
382,2023-03-23,彰化縣,花壇鄉,1,49,0.29
559,2023-03-18,彰化縣,花壇鄉,1,48,0.14
1203,2023-03-04,彰化縣,花壇鄉,1,47,0.14
2240,2023-02-14,彰化縣,花壇鄉,1,46,0.14
3668,2023-01-21,彰化縣,花壇鄉,1,45,0.14
4072,2023-01-13,彰化縣,花壇鄉,1,44,0.29
4356,2023-01-07,彰化縣,花壇鄉,1,43,0.14
4976,2022-12-25,彰化縣,花壇鄉,1,42,0.14
5650,2022-12-07,彰化縣,花壇鄉,1,41,0.14
6239,2022-11-22,彰化縣,花壇鄉,1,40,0.29
6396,2022-11-19,彰化縣,花壇鄉,1,39,0.14
7286,2022-11-03,彰化縣,花壇鄉,1,38,0.57
7343,2022-11-02,彰化縣,花壇鄉,1,37,0.57
7534,2022-10-30,彰化縣,花壇鄉,1,36,0.71
7666,2022-10-28,彰化縣,花壇鄉,1,35,0.57
7741,2022-10-27,彰化縣,花壇鄉,1,34,0.43
7814,2022-10-26,彰化縣,花壇鄉,1,33,0.29
7953,2022-10-24,彰化縣,花壇鄉,1,32,0.14
8805,2022-10-12,彰化縣,花壇鄉,1,31,0.14
9595,2022-09-30,彰化縣,花壇鄉,1,30,0.14
11500,2022-08-22,彰化縣,花壇鄉,1,29,0.14
12819,2022-07-23,彰化縣,花壇鄉,1,28,0.14
13254,2022-07-16,彰化縣,花壇鄉,1,27,0.57
13534,2022-07-12,彰化縣,花壇鄉,3,26,0.57
13744,2022-07-09,彰化縣,花壇鄉,1,23,0.14
14330,2022-07-02,彰化縣,花壇鄉,2,22,0.43
14517,2022-06-30,彰化縣,花壇鄉,1,20,0.29
15016,2022-06-25,彰化縣,花壇鄉,1,19,0.29
15442,2022-06-21,彰化縣,花壇鄉,1,18,0.86
15780,2022-06-18,彰化縣,花壇鄉,1,17,0.71
16039,2022-06-16,彰化縣,花壇鄉,1,16,0.71
16168,2022-06-15,彰化縣,花壇鄉,3,15,0.71
16795,2022-06-10,彰化縣,花壇鄉,1,12,1.14
16910,2022-06-09,彰化縣,花壇鄉,1,11,1.00
17156,2022-06-07,彰化縣,花壇鄉,1,10,1.00
17290,2022-06-06,彰化縣,花壇鄉,1,9,1.00
17400,2022-06-05,彰化縣,花壇鄉,3,8,1.00
17519,2022-06-04,彰化縣,花壇鄉,1,5,0.57
17757,2022-06-02,彰化縣,花壇鄉,1,4,0.43
18011,2022-05-31,彰化縣,花壇鄉,1,3,0.43
18136,2022-05-30,彰化縣,花壇鄉,1,2,0.29
18652,2022-05-25,彰化縣,花壇鄉,1,1,0.14
