UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
136,2023-04-07,南投縣,國姓鄉,1,18,0.14
1003,2023-03-08,南投縣,國姓鄉,1,17,0.14
2181,2023-02-15,南投縣,國姓鄉,1,16,0.29
2312,2023-02-13,南投縣,國姓鄉,1,15,0.14
3579,2023-01-23,南投縣,國姓鄉,1,14,0.29
3853,2023-01-17,南投縣,國姓鄉,1,13,0.14
4567,2023-01-03,南投縣,國姓鄉,1,12,0.14
6342,2022-11-20,南投縣,國姓鄉,1,11,0.29
6402,2022-11-19,南投縣,國姓鄉,1,10,0.14
7348,2022-11-02,南投縣,國姓鄉,1,9,0.14
10234,2022-09-19,南投縣,國姓鄉,1,8,0.14
10852,2022-09-07,南投縣,國姓鄉,1,7,0.14
12235,2022-08-03,南投縣,國姓鄉,1,6,0.29
12340,2022-08-01,南投縣,國姓鄉,1,5,0.14
13823,2022-07-08,南投縣,國姓鄉,1,4,0.14
16185,2022-06-15,南投縣,國姓鄉,1,3,0.29
16554,2022-06-12,南投縣,國姓鄉,1,2,0.14
17537,2022-06-04,南投縣,國姓鄉,1,1,0.14
