UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3326,2023-06-14,台南市,安南區,15-19,4478
3327,2023-06-14,台南市,安南區,55-59,4301
3328,2023-05-08,台南市,安南區,2,924
3329,2023-03-23,台南市,安南區,65-69,3329
3330,2023-03-20,台南市,安南區,40-44,8752
3331,2023-03-20,台南市,安南區,25-29,6637
3332,2023-03-20,台南市,安南區,35-39,8717
3333,2023-03-20,台南市,安南區,30-34,7406
3334,2023-03-20,台南市,安南區,20-24,4850
3335,2023-03-20,台南市,安南區,5-9,5592
3336,2023-03-20,台南市,安南區,50-54,4315
3337,2023-03-19,台南市,安南區,10-14,4817
3338,2023-03-19,台南市,安南區,70+,4551
3339,2023-03-19,台南市,安南區,45-49,6017
3340,2023-03-19,台南市,安南區,60-64,4115
3341,2023-03-19,台南市,安南區,3,903
3342,2023-03-18,台南市,安南區,0,622
3343,2023-03-16,台南市,安南區,1,847
3344,2023-03-14,台南市,安南區,4,1010
