UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
570,2023-09-07,全國,全區,65-69,436277
571,2023-09-07,全國,全區,70+,747510
572,2023-08-07,全國,全區,30-34,902836
573,2023-07-25,全國,全區,60-64,518691
574,2023-07-25,全國,全區,40-44,966952
575,2023-07-25,全國,全區,50-54,628553
576,2023-07-21,全國,全區,35-39,914496
577,2023-07-20,全國,全區,25-29,928225
578,2023-07-13,全國,全區,1,89188
579,2023-06-17,全國,全區,2,90709
580,2023-06-17,全國,全區,4,99767
581,2023-06-14,全國,全區,20-24,750758
582,2023-06-14,全國,全區,55-59,572118
583,2023-06-14,全國,全區,10-14,535382
584,2023-06-14,全國,全區,5-9,585309
585,2023-06-14,全國,全區,45-49,758380
586,2023-06-14,全國,全區,15-19,560461
587,2023-06-14,全國,全區,0,63212
588,2023-06-14,全國,全區,3,92699
