UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2319,2023-06-14,台北市,信義區,15-19,3492
2320,2023-06-14,台北市,信義區,1,550
2321,2023-06-14,台北市,信義區,70+,8818
2322,2023-03-20,台北市,信義區,30-34,9139
2323,2023-03-20,台北市,信義區,20-24,5939
2324,2023-03-20,台北市,信義區,35-39,8243
2325,2023-03-20,台北市,信義區,40-44,8257
2326,2023-03-20,台北市,信義區,45-49,6509
2327,2023-03-20,台北市,信義區,5-9,3981
2328,2023-03-20,台北市,信義區,65-69,4491
2329,2023-03-20,台北市,信義區,10-14,3549
2330,2023-03-20,台北市,信義區,3,582
2331,2023-03-20,台北市,信義區,50-54,5626
2332,2023-03-19,台北市,信義區,25-29,9685
2333,2023-03-19,台北市,信義區,55-59,5024
2334,2023-03-18,台北市,信義區,4,675
2335,2023-03-18,台北市,信義區,2,625
2336,2023-03-17,台北市,信義區,60-64,4677
2337,2023-03-17,台北市,信義區,0,369
