UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
563,2023-03-18,苗栗縣,三義鄉,1,23,0.14
1093,2023-03-06,苗栗縣,三義鄉,1,22,0.29
1420,2023-02-28,苗栗縣,三義鄉,1,21,0.14
2246,2023-02-14,苗栗縣,三義鄉,1,20,0.14
3714,2023-01-20,苗栗縣,三義鄉,1,19,0.14
4673,2023-01-01,苗栗縣,三義鄉,1,18,0.14
5083,2022-12-22,苗栗縣,三義鄉,1,17,0.14
7005,2022-11-08,苗栗縣,三義鄉,1,16,0.14
7745,2022-10-27,苗栗縣,三義鄉,1,15,0.14
8312,2022-10-19,苗栗縣,三義鄉,2,14,0.29
8948,2022-10-10,苗栗縣,三義鄉,1,12,0.43
9138,2022-10-07,苗栗縣,三義鄉,1,11,0.29
9200,2022-10-06,苗栗縣,三義鄉,1,10,0.14
9954,2022-09-24,苗栗縣,三義鄉,1,9,0.29
10085,2022-09-22,苗栗縣,三義鄉,1,8,0.14
11236,2022-08-29,苗栗縣,三義鄉,1,7,0.14
12187,2022-08-04,苗栗縣,三義鄉,1,6,0.14
15029,2022-06-25,苗栗縣,三義鄉,1,5,0.29
15121,2022-06-24,苗栗縣,三義鄉,1,4,0.14
15939,2022-06-17,苗栗縣,三義鄉,1,3,0.29
16441,2022-06-13,苗栗縣,三義鄉,1,2,0.29
17052,2022-06-08,苗栗縣,三義鄉,1,1,0.14
