UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4618,2023-03-22,台中市,外埔區,25-29,1049
4619,2023-03-20,台中市,外埔區,15-19,848
4620,2023-03-20,台中市,外埔區,35-39,1216
4621,2023-03-20,台中市,外埔區,10-14,733
4622,2023-03-19,台中市,外埔區,55-59,760
4623,2023-03-19,台中市,外埔區,40-44,1141
4624,2023-03-19,台中市,外埔區,30-34,1103
4625,2023-03-19,台中市,外埔區,50-54,703
4626,2023-03-18,台中市,外埔區,70+,1087
4627,2023-03-18,台中市,外埔區,60-64,703
4628,2023-03-18,台中市,外埔區,5-9,838
4629,2023-03-17,台中市,外埔區,20-24,916
4630,2023-03-16,台中市,外埔區,65-69,617
4631,2023-03-15,台中市,外埔區,3,142
4632,2023-03-14,台中市,外埔區,45-49,897
4633,2023-03-12,台中市,外埔區,1,135
4634,2023-03-11,台中市,外埔區,0,102
4635,2023-03-02,台中市,外埔區,4,146
4636,2023-02-22,台中市,外埔區,2,139
