UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1501,2023-06-14,屏東縣,瑪家鄉,20-24,220
1502,2023-06-14,屏東縣,瑪家鄉,40-44,227
1503,2023-06-14,屏東縣,瑪家鄉,5-9,273
1504,2023-06-14,屏東縣,瑪家鄉,4,51
1505,2023-06-14,屏東縣,瑪家鄉,45-49,179
1506,2023-03-19,屏東縣,瑪家鄉,70+,218
1507,2023-03-18,屏東縣,瑪家鄉,50-54,155
1508,2023-03-18,屏東縣,瑪家鄉,65-69,132
1509,2023-03-17,屏東縣,瑪家鄉,35-39,257
1510,2023-03-17,屏東縣,瑪家鄉,55-59,202
1511,2023-03-16,屏東縣,瑪家鄉,0,30
1512,2023-03-15,屏東縣,瑪家鄉,25-29,226
1513,2023-03-15,屏東縣,瑪家鄉,10-14,203
1514,2023-03-15,屏東縣,瑪家鄉,15-19,240
1515,2023-03-11,屏東縣,瑪家鄉,60-64,226
1516,2023-02-28,屏東縣,瑪家鄉,30-34,212
1517,2023-02-24,屏東縣,瑪家鄉,3,48
1518,2023-02-14,屏東縣,瑪家鄉,2,42
1519,2023-02-06,屏東縣,瑪家鄉,1,43
