UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7029,2023-03-14,嘉義縣,大埔鄉,55-59,24
7030,2023-03-10,嘉義縣,大埔鄉,40-44,24
7031,2023-03-04,嘉義縣,大埔鄉,60-64,31
7032,2023-03-03,嘉義縣,大埔鄉,65-69,25
7033,2023-03-01,嘉義縣,大埔鄉,45-49,27
7034,2023-02-27,嘉義縣,大埔鄉,20-24,20
7035,2023-02-23,嘉義縣,大埔鄉,4,4
7036,2023-02-23,嘉義縣,大埔鄉,70+,77
7037,2023-02-23,嘉義縣,大埔鄉,25-29,21
7038,2023-02-11,嘉義縣,大埔鄉,35-39,19
7039,2023-02-06,嘉義縣,大埔鄉,30-34,27
7040,2023-02-02,嘉義縣,大埔鄉,50-54,22
7041,2023-01-30,嘉義縣,大埔鄉,15-19,18
7042,2022-12-26,嘉義縣,大埔鄉,10-14,19
7043,2022-12-05,嘉義縣,大埔鄉,5-9,24
7044,2022-11-03,嘉義縣,大埔鄉,1,7
7045,2022-11-01,嘉義縣,大埔鄉,0,3
7046,2022-09-02,嘉義縣,大埔鄉,3,5
7047,2022-08-28,嘉義縣,大埔鄉,2,3
