UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2832,2023-06-14,苗栗縣,西湖鄉,45-49,119
2833,2023-03-18,苗栗縣,西湖鄉,65-69,89
2834,2023-03-18,苗栗縣,西湖鄉,40-44,128
2835,2023-03-14,苗栗縣,西湖鄉,15-19,98
2836,2023-03-13,苗栗縣,西湖鄉,25-29,141
2837,2023-03-13,苗栗縣,西湖鄉,70+,253
2838,2023-03-12,苗栗縣,西湖鄉,20-24,102
2839,2023-03-08,苗栗縣,西湖鄉,3,10
2840,2023-03-07,苗栗縣,西湖鄉,1,11
2841,2023-03-05,苗栗縣,西湖鄉,2,16
2842,2023-03-03,苗栗縣,西湖鄉,60-64,122
2843,2023-03-02,苗栗縣,西湖鄉,4,10
2844,2023-03-01,苗栗縣,西湖鄉,30-34,114
2845,2023-02-28,苗栗縣,西湖鄉,50-54,103
2846,2023-02-28,苗栗縣,西湖鄉,10-14,80
2847,2023-02-27,苗栗縣,西湖鄉,55-59,101
2848,2023-02-24,苗栗縣,西湖鄉,5-9,75
2849,2023-02-23,苗栗縣,西湖鄉,35-39,147
2850,2023-01-15,苗栗縣,西湖鄉,0,7
